OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2005011,04092015048,Thai Spices & Sushi,986 High House RD ,,CARY,NC,27513,(919) 319-1818,2008/01/22 05:00:00+00,Restaurant,15091,-78.82691458,35.788417,M
2005012,04092017578,SOUTHERN CRAFT BUTCHERS,8460-116 HONEYCUTT RD ,,RALEIGH,NC,27615,(919) 239-4087,2017/04/18 04:00:00+00,Restaurant,15083,-78.62255822,35.89549529,M
2005013,04092021755,CARLIE C'S DELI,4111 NEW BERN  AVE ,,RALEIGH,NC,27610,(919) 250-7876,2013/07/29 04:00:00+00,Food Stand,15098,-78.56526592,35.80114227,M
2005014,04092018497,Take 5 Cafe,4025 Centregreen  WAY ,,CARY,NC,27513,(919) 818-5420,2020/12/14 05:00:00+00,Restaurant,15103,-78.79483963,35.82641623,M
2005015,04092110512,WHITE OAK ELEMENTARY SCHOOL CAFETERIA,1512 WHITE OAK CHURCH RD ,,CARY,NC,27523,(919) 694-0202 ext. 22873,2016/08/12 04:00:00+00,Public School Lunchrooms,15097,-78.92001173,35.7815049,M
2005016,04092015737,MAIN STREET GRILLE,1318 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 554-1564,2010/10/06 04:00:00+00,Restaurant,15106,-78.51926224,35.96093216,M
2005017,04092021957,SOUTH GARNER PARK CONCESSION,1210 POOLE DR ,,GARNER,NC,27529,,2016/04/08 04:00:00+00,Food Stand,15107,-78.6271324,35.69221325,M
2005018,04092018056,Peak of the Vine,301 N Salem ST ,Ste. 102,Apex,NC,27502,(919) 267-9828,2019/02/19 05:00:00+00,Restaurant,15116,-78.85046886,35.73305629,M
2005019,04092011804,Taco Bell of Knightdale,7036 Knightdale Blvd,,KNIGHTDALE,NC,27545-8800,(919) 217-9524,1996/01/03 05:00:00+00,Restaurant,15132,-78.49389113,35.79807236,M
2005020,04092021787,STARBUCKS TERMINAL 1,1600 JOHN BRANTLEY BLVD ,,MORRISVILLE,NC,27560,,2014/04/09 04:00:00+00,Food Stand,15139,-78.78941437,35.8696795,M
2005021,04092018414,MOD PIZZA - AMBERLY,336 SEMBLER LN ,Suite 4001,CARY,NC,27519-2609,(984) 208-7015,2020/07/28 04:00:00+00,Restaurant,15140,-78.90353469,35.82487418,M
2005022,04092015237,QDOBA MEXICAN GRILL #215,1005 BEAVER CREEK COMMONS ,,APEX,NC,27502,(919) 362-8737,2008/09/24 04:00:00+00,Restaurant,15117,-78.87238435,35.74509286,M
2005023,04092015160,Peace China,802 Semart  DR ,Ste 106,RALEIGH,NC,27604,(919) 833-8668,2008/06/11 04:00:00+00,Restaurant,15147,-78.63966151,35.79054244,M
2005024,04092017223,EGGS UP GRILL #17,1436 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 285-4463,2016/05/10 04:00:00+00,Restaurant,15156,-78.77067049,35.59261337,M
2005025,04092018421,Hampton Inn & Suites-Raleigh Midtown (Food Service),1229 WAKE TOWNE DR,,RALEIGH,NC,27609-7495,(919) 831-4700,2020/08/19 04:00:00+00,Restaurant,15161,-78.61871708,35.82237561,M
2005026,04092030424,Goodness GraceUs  (WCID# 626),2161 S WILMINGTON ST ,,RALEIGH,NC,27603,,2019/05/29 04:00:00+00,Mobile Food Units,15153,-78.64171063,35.75324624,M
2005027,04092016588,OAK CITY MEATBALL SHOPPE,180 E DAVIE ST ,,RALEIGH,NC,27601,(919) 744-8301,2013/12/20 05:00:00+00,Restaurant,15182,-78.63762576,35.77518054,M
2005028,04092016895,FIRST WATCH #517,6320-130 CAPITAL BLVD.,,RALEIGH,NC,27616,(919) 900-8355,2015/03/20 04:00:00+00,Restaurant,15173,-78.58011487,35.87107688,M
2005029,04092018384,Curry House,2101 S MAIN ST,,WAKE FOREST,NC,27587,(919) 985-7244,2020/06/17 04:00:00+00,Restaurant,15186,-78.53310077,35.94802112,M
2005030,04092018664,Akami Sushi Bar,1561 E WILLIAMS ST,,APEX,NC,27539,(919) 267-6368,2021/06/29 04:00:00+00,Restaurant,15188,-78.83534627,35.7067576,M
2005031,04092040359,Bella's Hot Dogs   (WCID #624),500 Fayetteville ST ,",At Starbucks, W,Th &amp; F, 11am-3pm",RALEIGH,NC,27601,(919) 218-2724,2018/05/03 04:00:00+00,Pushcarts,15190,-78.63997557,35.77359698,M
2005032,04092017238,Mediterra,108 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 762-7851,2016/06/09 04:00:00+00,Restaurant,15206,-78.84948074,35.66266499,M
2005033,04092030538,Taqueria La Capital (WCID #827),3505 CAPITAL BLVD,,RALEIGH,NC,27604,(984) 789-6896,2021/05/18 04:00:00+00,Mobile Food Units,15226,-78.58692952,35.82783582,M
2005034,04092017739,Falls Village Wine and Beer,6675-131 Falls of Neuse RD ,,RALEIGH,NC,27615,(984) 200-5984,2017/11/16 05:00:00+00,Restaurant,15197,-78.6231327,35.87483802,M
2005035,04092030499,The Brunch Box (WCID #790),10125 Division Drive,,RALEIGH,NC,27603,(919) 624-5996,2020/10/16 04:00:00+00,Mobile Food Units,15234,-78.7114342,35.63398295,M
2005036,04092025394,Nigeria Kitchen @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610,(786) 665-4906,2021/10/05 04:00:00+00,Food Stand,15242,-78.56954783,35.79505367,M
2005037,04092022013,PAPA'S PIZZA & WINGS,5800-111 DURALEIGH RD ,,RALEIGH,NC,27612,(919) 783-7373,2017/05/01 04:00:00+00,Food Stand,15204,-78.71229258,35.85668505,M
2005038,04092021457,USA Baseball Concession Stand,250 Brooks Park LN ,,CARY,NC,27519,(919) 387-5844,2007/06/14 04:00:00+00,Food Stand,15243,-78.89258988,35.79722243,M
2005039,04092013091,Burger King #12979,3101 INTEGRITY DR ,,GARNER,NC,27529-8599,(919) 661-7718,2000/01/21 05:00:00+00,Restaurant,15251,-78.58225808,35.72489369,M
2005040,04092013122,McDonald's #14342,3026 Capital BLVD ,,RALEIGH,NC,27604-3334,(919) 878-0701,2000/03/11 05:00:00+00,Restaurant,15255,-78.59113149,35.82041654,M
2005041,04092017772,A Place at the Table,300 W Hargett ST ,Suite 50,RALEIGH,NC,27601,(919) 307-8914,2018/01/05 05:00:00+00,Restaurant,15261,-78.64406686,35.77885883,M
2005042,04092018614,The Muse Coffee Co.,225  Timber DR ,,Garner,NC,27529,(434) 941-8762,2021/04/12 04:00:00+00,Restaurant,15262,-78.60613102,35.68500723,M
2005043,04092025379,Anne's Kitchen 62 @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610,(984) 200-8475,2021/08/17 04:00:00+00,Food Stand,15264,-78.56954783,35.79505367,M
2005044,04092017761,Tropical Picken Chicken,404-171 E SIX FORKS RD ,,RALEIGH,NC,27609,(919) 703-0661,2018/01/05 05:00:00+00,Restaurant,15236,-78.62593575,35.82034681,M
2005045,04092013346,BROOKDALE OF NORTH RALEIGH FOOD SERVICE,1200 Carlos Dr ,,RALEIGH,NC,27609,(919) 334-2222,2001/07/05 04:00:00+00,Restaurant,15278,-78.61847832,35.86397289,M
2005046,04092013354,Abbotswood Assisted Living Dining Services,7900 CREEDMOOR RD,,RALEIGH,NC,27613-4382,(919) 847-3202,2001/07/06 04:00:00+00,Restaurant,15280,-78.67950967,35.89545367,M
2005047,04092018533,Cava #117,1017 MARKET CENTER DR,,MORRISVILLE,NC,27560,(919) 276-4984,2021/02/15 05:00:00+00,Restaurant,15292,-78.81676023,35.80454378,M
2005048,04092014945,Hardee's #1205,2304 Gorman ST ,,RALEIGH,NC,27606,(919) 233-8287,2007/09/14 04:00:00+00,Restaurant,15294,-78.69461171,35.76740498,M
2005049,04092018690,Target Starbucks & Snack Bar,8701 SIX FORKS RD ,,RALEIGH,NC,27615,,2021/08/08 04:00:00+00,Restaurant,15297,-78.65241639,35.89850675,M
2005050,04092016996,DICED GOURMET SALADS AND WRAPS,1377 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 377-8572,2015/08/11 04:00:00+00,Restaurant,15299,-78.78193974,35.75976658,M
2005051,04092016999,BAWARCHI,9601 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 439-7070,2015/07/29 04:00:00+00,Restaurant,15300,-78.8106566,35.8060206,M
2005052,04092017979,DOMINO'S #8935,2819 WENDELL BLVD,,WENDELL,NC,27591,(919) 365-9192,2018/11/19 05:00:00+00,Restaurant,15316,-78.38037181,35.79568777,M
2005053,04092017747,Burger Fi,3004 Wake Forest RD Suite 100,,RALEIGH,NC,27609,(919) 999-3700,2017/11/29 05:00:00+00,Restaurant,15324,-78.62038753,35.82333592,M
2005054,04092015580,CHINA PEARL CHINESE RESTAURANT,2841 JONES FRANKLIN RD ,,RALEIGH,NC,27606,(919) 851-0358,2010/03/17 04:00:00+00,Restaurant,15327,-78.73773412,35.74361197,M
2005055,04092021137,Lowes Foods #189 Produce ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002/08/28 04:00:00+00,Food Stand,15351,-78.50515596,35.79511678,M
2005056,04092018392,Academy Street Bistro,200 S Academy ST ,Ste 100,CARY,NC,27511,(919) 377-0509,2020/06/30 04:00:00+00,Restaurant,15366,-78.78170139,35.78644735,M
2005057,04092015523,Bocci Trattoria & Pizzeria,2425 Kildaire Farm RD ,Ste 201,CARY,NC,27518,(919) 803-5358,2009/11/19 05:00:00+00,Restaurant,15367,-78.77660452,35.72829274,M
2005058,04092018479,Tapline Growler,1110 KENTWORTH DR ,,HOLLY SPRINGS,NC,27540,(919) 762-7329,2020/11/05 05:00:00+00,Restaurant,15382,-78.8299761,35.6377161,M
2005059,04092020957,LeCount's Catering,1500 NEW BERN AVE ,,RALEIGH,NC,27610-2536,(919) 538-8474,2000/07/11 04:00:00+00,Food Stand,15386,-78.6168801,35.7796919,M
2005060,04092017717,Panera Bread #1643,1100 Village Market PL ,,Morrisville,NC,27560,,2017/10/24 04:00:00+00,Restaurant,15391,-78.81334286,35.80607737,M
2005061,04092018539,Joe Van Gogh Cedar West,3109 Poplarwood CT ,STE 115,RALEIGH,NC,27604,(703) 801-2266,2021/02/19 05:00:00+00,Restaurant,15397,-78.60554911,35.81700078,M
2005062,04092015967,CHARLIE'S KABOBS #2,929 HERITAGE LAKE  RD ,SUITE 700,WAKE FOREST,NC,27587,(919) 453-6284,2011/05/24 04:00:00+00,Restaurant,15402,-78.50377701,35.94688449,M
2005063,04092025341,Grazin Gals @ TKA,2161 S Wilmington  ST ,,RALEIGH,NC,27603,(919) 250-8609,2021/02/11 05:00:00+00,Food Stand,15403,-78.64171063,35.75324624,M
2005064,04092021451,Speedway #6982,7413 Louisburg RD ,,RALEIGH,NC,27616,(919) 872-4844,2007/05/16 04:00:00+00,Food Stand,15418,-78.54113682,35.87598559,M
2005065,04092016646,FILIPINO EXPRESS RESTAURANT,"3601 CAPITAL BLVD, STE 101",,RALEIGH,NC,27604,(919) 876-6911,2014/03/25 04:00:00+00,Restaurant,15427,-78.58592881,35.82958159,M
2005066,04092015320,LA COCINA #6,1221 TIMBER DR E ,,GARNER,NC,27529,(919) 772-6999,2009/01/09 05:00:00+00,Restaurant,15431,-78.57544772,35.68894454,M
2005067,04092015670,JIMMY JOHNS # 1027,8005-120 BRIER CREEK PKY ,,RALEIGH,NC,27617,(919) 806-5616,2010/06/24 04:00:00+00,Restaurant,15414,-78.78203745,35.91227904,M
2005068,04092021931,Circle K   #0846,1800 LAURA DUNCAN RD ,,APEX,NC,27523-1564,(919) 387-7984,2016/02/29 05:00:00+00,Food Stand,15450,-78.83458707,35.74814473,M
2005069,04092025205,One Stop Shop,6809 Mitchell Mill Rd,,ZEBULON,NC,27597,(919) 562-7801,2018/09/11 04:00:00+00,Food Stand,15454,-78.43061926,35.89269165,M
2005070,04092016590,CARIBOU BRUEGGERS #312,3300 DURALEIGH RD ,,RALEIGH,NC,27612,(919) 787-9611,2013/12/17 05:00:00+00,Restaurant,15456,-78.70861775,35.82532536,M
2005071,04092018425,Hibachi Flavor,2822 New Birch  DR ,Suite 100,RALEIGH ,NC,27610,(919) 916-5162,2020/08/27 04:00:00+00,Restaurant,15460,-78.59888069,35.74570711,M
2005072,04092040193,A Taste of New York #7 (WCID #213),200 Block Cabarrus ST ,,RALEIGH,NC,27602,(919) 846-9863,2007/07/24 04:00:00+00,Pushcarts,15463,0,0,U
2005073,04092011879,El Dorado #8,8111 CREEDMOOR RD ,ste.161,RALEIGH,NC,27613-4389,(919) 848-0788,1996/05/31 04:00:00+00,Restaurant,15476,-78.68248786,35.89850336,M
2005074,04092018119,Osha Thai Kitchen and Sushi,242 S MAIN ST,,HOLLY SPRINGS,NC,27540-9094,(919) 601-9188,2019/06/24 04:00:00+00,Restaurant,15497,-78.83395027,35.64920445,M
2005075,04092018698,TownPlace Suites Food Service,3771  Thistledown DR ,,RALEIGH,NC,27606,(984) 300-1410,2021/08/25 04:00:00+00,Restaurant,15498,-78.69927027,35.75561506,M
2005076,04092014791,Arby's #7820,6725 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 217-9680,2007/02/06 05:00:00+00,Restaurant,15500,-78.50344651,35.79796245,M
2005077,04092018738,Pizza Hut #036606,151 WAKELON ST,,ZEBULON,NC,27597,(919) 269-6455,2021/11/22 05:00:00+00,Restaurant,15507,-78.31572903,35.83347119,M
2005078,04092013543,Carolina Ale House,2240 WALNUT ST ,,CARY,NC,27518,(919) 854-9444,2002/03/01 05:00:00+00,Restaurant,15510,-78.74239025,35.7549643,M
2005079,04092013546,Mojoe's Burger Joint,620 GLENWOOD AVE,,RALEIGH,NC,27603-1224,(919) 832-6799,2002/03/27 04:00:00+00,Restaurant,15514,-78.64692492,35.78849622,M
2005080,04092018633,Starbucks,1017 CARRINGTON MILL BLVD,,MORRISVILLE,NC,27560,,2021/06/01 04:00:00+00,Restaurant,15519,-78.84206896,35.85728627,M
2005081,04092018654,Bru's Public House,5433 Wade Park BLVD ,Ste 100,RALEIGH,NC,27607,(919) 977-8755,2021/06/16 04:00:00+00,Restaurant,15521,-78.7303442,35.80695603,M
2005082,04092025245,Papa John's #4960,130 W Holly Springs RD ,,Holly Springs,NC,27540,(919) 762-3747,2019/03/12 04:00:00+00,Food Stand,15529,-78.8358869,35.65576179,M
2005083,04092017824,Hibachi Express,1009 Stadium DR ,Suite 112,WAKE FOREST,NC,27587,(984) 237-1031,2018/03/23 04:00:00+00,Restaurant,15533,-78.52990327,35.98957106,M
2005084,04092017819,Starbucks #11189,3800 Lake Boone TRL ,,RALEIGH,NC,27607,(919) 781-6211,2018/03/28 04:00:00+00,Restaurant,15535,-78.69378491,35.81617512,M
2005085,04092021005,Food Lion #1589 Deli ,3417 N MAIN ST,,FUQUAY VARINA,NC,27526-7257,(919) 557-0555,2000/07/01 04:00:00+00,Food Stand,15537,-78.7258865,35.62516136,M
2005086,04092021010,Food Lion #1482 Deli,5426 SIX FORKS RD,,RALEIGH,NC,27609-4436,(919) 676-3386,2000/07/01 04:00:00+00,Food Stand,15538,-78.64059702,35.85499105,M
2005087,04092300162,FOOD LION #341 MEAT MARKET,114 WAKELON ST ,,ZEBULON,NC,27597-2403,(919) 269-6122,2000/07/01 04:00:00+00,Meat Market,15541,-78.31858381,35.83228812,M
2005088,04092300164,Food Lion #1454 Meat Market,3415 Avent Ferry Rd ,,RALEIGH,NC,27606,(919) 858-9772,2000/07/01 04:00:00+00,Meat Market,15542,-78.69720844,35.76626617,M
2005089,04092016715,Spring Hill Suites Kitchen,1128 Ledsome Lane,,CARY,NC,27511,(919) 977-7244,2014/07/11 04:00:00+00,Restaurant,15560,-78.74889113,35.76176667,M
2005090,04092017639,41 NORTH COFFEE CO.,41 N MAIN ST ,,WENDELL,NC,27591,(919) 626-0271,2017/06/12 04:00:00+00,Restaurant,15564,-78.3701116,35.78250975,M
2005091,04092018155,Char-Grill Wake Forest,13600 CAPITAL BLVD,,WAKE FOREST,NC,27587,(919) 554-2000,2019/08/21 04:00:00+00,Restaurant,15577,-78.52002018,36.0046313,M
2005092,04092017224,PHO XPRESS,7841-130 ALEXANDER PROMENADE PL ,,RALEIGH,NC,27617,(919) 400-4100,2016/05/05 04:00:00+00,Restaurant,15573,-78.78033581,35.91281167,M
2005093,04092018612,New World Cafe,4112 PLEASANT VALLEY RD ,STE 124,RALEIGH,NC,27612,(919) 786-0091,2021/04/27 04:00:00+00,Restaurant,15588,-78.70472608,35.86043731,M
2005094,04092030480,Vic's Pizza Bus (WCID #769),2201 S Wilmington ST ,,RALEIGH,NC,27603,(919) 656-0356,2020/05/22 04:00:00+00,Mobile Food Units,15591,-78.63902655,35.752054,M
2005095,04092016978,THE BURGER SHOP,203 WAIT AVE ,,WAKE FOREST,NC,27587,(919) 562-2333,2015/07/07 04:00:00+00,Restaurant,15596,-78.50924596,35.9788861,M
2005096,04092021707,Carlie C's IGA #820 Seafood,1514 GARNER STATION  BLVD ,,RALEIGH,NC,27603,(919) 329-0970,2012/06/01 04:00:00+00,Food Stand,15598,-78.65475896,35.72582345,M
2005097,04092021092,Food Lion #2534 Deli,13200 New Falls of Neuse Rd,,RALEIGH,NC,27614-8239,(919) 562-8912,2001/09/14 04:00:00+00,Food Stand,15610,-78.55981965,35.9407555,M
2005098,04092018265,Verena at Bedford Falls,1580 DUNN RD,,RALEIGH,NC,27614-9308,(919) 846-7216,2019/12/12 05:00:00+00,Restaurant,15617,-78.58662877,35.92446259,M
2005099,04092021937,CIRCLE K #3886,3610 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 388-8805,2016/02/29 05:00:00+00,Food Stand,15618,-78.84778427,35.82318005,M
2005100,04092016501,MCDONALD'S #35756,4212 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 862-1996,2013/08/30 04:00:00+00,Restaurant,15622,-78.61155667,35.83876688,M
2005101,04092030486,Buoy Bowls #3 (WCID #777),400 N SALEM ST ,,APEX,NC,27502-1434,(919) 924-4782,2020/07/09 04:00:00+00,Mobile Food Units,15626,-78.84910721,35.73460716,M
2005102,04092017312,BA-DA WINGS,6300-108 CREEDMOOR RD ,,RALEIGH,NC,27612,(919) 322-1418,2016/09/09 04:00:00+00,Restaurant,15620,-78.67947283,35.87241027,M
2005103,04092013238,Los Tres Magueyes # 4,12400 WAKE UNION CHURCH RD ,SUITE 101,WAKE FOREST,NC,27587-4509,(919) 554-2554,2000/11/21 05:00:00+00,Restaurant,15637,-78.53896866,35.98314808,M
2005104,04092110539,Neuse River Middle School Cafeteria,2700 Old Milburnie RD ,,RALEIGH,NC,27604,(919) 266-8500 ext. 21141,2020/05/20 04:00:00+00,Public School Lunchrooms,15642,-78.5014441,35.82607886,M
2005105,04092018376,PARADISE INDIA CUISINE,10255 CHAPEL HILL RD ,STE 400,MORRISVILLE,NC,27560,(919) 481-6881,2020/06/03 04:00:00+00,Restaurant,15644,-78.82788003,35.83012574,M
2005106,04092014711,The Big Easy ,222 Fayetteville ST ,,RALEIGH,NC,27601,(919) 832-6082,2006/11/13 05:00:00+00,Restaurant,15646,-78.63976344,35.77758371,M
2005107,04092021933,CIRCLE K #3795,1410 W Williams  ST ,,APEX,NC,27523,(919) 363-4582,2016/02/24 05:00:00+00,Food Stand,15650,-78.87632927,35.75184697,M
2005108,04092016968,SULTAN'S DELI,1459 BEAVER CREEK COMMONS DR ,,APEX,NC,27502,(919) 367-6007,2015/07/31 04:00:00+00,Restaurant,15662,-78.8834206,35.74727304,M
2005109,04092021203,Lowes Foods #207 Produce,112 Bass Lake Rd,,HOLLY SPRINGS,NC,27540,(919) 577-6971,2003/07/10 04:00:00+00,Food Stand,15670,-78.82480349,35.65381034,M
2005110,04092018277,PIZZA HUT #036626,920 NE Maynard RD ,,CARY,NC,27513,(919) 469-9991,2019/12/27 05:00:00+00,Restaurant,15678,-78.76838489,35.80043169,M
2005111,04092025392,Little Caesars #40,1320  N Main ST ,,Fuquay Varina,NC,27526,(919) 552-8688,2021/09/24 04:00:00+00,Food Stand,15689,-78.77764359,35.59047244,M
2005112,04092016114,Chick-Fil-A at North Hills,4154-114 Main at N Hills Street,,RALEIGH,NC,27609,(919) 510-0100 ext. 0,2012/03/07 05:00:00+00,Restaurant,15683,-78.64285669,35.83704421,M
2005113,04092015027,Poole's Diner,426  S McDowell ST ,,RALEIGH,NC,27607,(919) 832-4477,2007/12/11 05:00:00+00,Restaurant,15690,-78.64230399,35.77471765,M
2005114,04092025350,Wegmans #108 Meat & Deli,1200 Wake Town DR ,,RALEIGH,NC,27609,(984) 960-5600,2020/10/29 04:00:00+00,Food Stand,15686,0,0,U
2005115,04092018072,Starbucks Target 1824,1040 Timber DR E ,,GARNER,NC,27529,(919) 661-2017,2019/03/11 04:00:00+00,Restaurant,15692,-78.57962906,35.6874773,M
2005116,04092018068,Venture Pizza,2320-114 Bale ST ,,RALEIGH,NC,27608,(919) 214-9871,2019/03/08 05:00:00+00,Restaurant,15691,-78.62723763,35.812985,M
2005117,04092018310,Mission Market Cafe,124 N SALEM ST,,APEX,NC,27502,(919) 629-4064,2020/01/28 05:00:00+00,Restaurant,15697,-78.85070582,35.73145842,M
2005118,04092017039,BISTRO IN THE PARK,201 HARRISON OAKS BLVD,,CARY,NC,27513-5544,(919) 677-1840,2015/11/12 05:00:00+00,Restaurant,15699,-78.77138943,35.83301257,M
2005119,04092013502,Lowes Foods #184 (Deli),5400 Apex Peakway ,,APEX,NC,27502,(919) 363-5376,2002/01/08 05:00:00+00,Restaurant,15718,-78.86537597,35.73683859,M
2005120,04092013568,Bob Evan's #427,8001 BRIER CREEK Pky,,RALEIGH,NC,27617-7596,(919) 806-3396,2002/04/17 04:00:00+00,Restaurant,15722,-78.78163087,35.91093015,M
2005121,04092015148,Sake House Japanese Restaurant,1141 Falls River AVE ,Ste 128,RALEIGH,NC,27614,(919) 676-5788,2008/06/18 04:00:00+00,Restaurant,15727,-78.58877443,35.90718863,M
2005122,04092016479,THE OVAL,1910 ENTREPRENEUR DR ,,RALEIGH,NC,27606,(919) 513-7602,2013/08/02 04:00:00+00,Restaurant,15732,-78.67386461,35.77009309,M
2005123,04092013613,Backyard Burgers #1130,13250 Strickland RD ,,RALEIGH,NC,27613,(919) 847-7098,2002/07/10 04:00:00+00,Restaurant,15739,-78.72644553,35.90762735,M
2005124,04092013637,Tacos Mexico Restaurant,209 E Williams ST ,,APEX,NC,27502,(919) 362-8074,2002/08/12 04:00:00+00,Restaurant,15742,-78.85166433,35.72667689,M
2005125,04092018398,Bul Box,1125 HATCHES POND LN,Suite 118,CARY,NC,27519,(919) 650-2549,2020/07/06 04:00:00+00,Restaurant,15747,-78.84968108,35.82663773,M
2005126,04092030546,Food Vibes Only (WCID #838),903 N SMITHFIELD RD,,KNIGHTDALE,NC,27545,(407) 227-5391,2021/06/23 04:00:00+00,Mobile Food Units,15748,-78.48796476,35.79576936,M
2005127,04092160004,Litchford Falls Healthcare Kitchen,8200 Litchford Rd,,RALEIGH,NC,27615,(919) 878-7772,2003/04/07 04:00:00+00,Institutional Food Service,15770,-78.60167943,35.89047655,M
2005128,04092160022,Spring Arbor Of Apex Foodservice,901 Spring Arbor Ct,,APEX,NC,27502,(919) 303-9997,2003/06/30 04:00:00+00,Institutional Food Service,15775,-78.8646915,35.73535765,M
2005129,04092160025,Wellington Nursing Center Kitchen,1000 Tandal Pl,,KNIGHTDALE,NC,27545,(919) 266-7744,2003/06/29 04:00:00+00,Institutional Food Service,15776,-78.50919721,35.7933865,M
2005130,04092018409,MOD Pizza - Waverly,316 Colonades Way,,CARY,NC,27518,(919) 241-7200,2020/07/27 04:00:00+00,Restaurant,15784,-78.77756307,35.73853619,M
2005131,04092013834,Smithfield Chicken & Bar-B-Que,12504 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 488-8388,2003/07/10 04:00:00+00,Restaurant,15787,-78.53382266,35.98666565,M
2005132,04092110141,Salem Middle School Cafeteria,6150 Old Jenks Rd ,,APEX,NC,27523,(919) 363-1870 ext. 21566,2003/07/30 04:00:00+00,Public School Lunchrooms,15792,-78.84900432,35.7582847,M
2005133,04092160044,Lawndale Manor Assisted Living Kitchen,601 Lakeside Dr ,,GARNER,NC,27529,(919) 662-0099,2003/06/30 04:00:00+00,Institutional Food Service,15794,-78.61470822,35.69780106,M
2005134,04092017001,NI ASIAN KITCHEN,8817 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 916-5106,2015/07/28 04:00:00+00,Restaurant,15819,-78.65461142,35.89932701,M
2005135,04092021949,Circle K#2723100,6317 CREEDMOOR RD ,,RALEIGH,NC,27612-6709,(919) 870-1108,2016/03/16 04:00:00+00,Food Stand,15824,-78.68016239,35.87266067,M
2005136,04092016558,DAVE AND BUSTERS,1105 WALNUT ST ,STE E101,CARY,NC,27520,(919) 535-6800,2013/11/04 05:00:00+00,Restaurant,15832,-78.76025493,35.77377018,T
2005137,04092021496,Harris Teeter #298 Deli/Bakery,10140 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 460-3126,2007/12/13 05:00:00+00,Food Stand,15833,-78.90107787,35.82060358,M
2005138,04092015733,CHECKER'S PIZZA & SUBS,2720-126 LAKE WHEELER ROAD,,RALEIGH,NC,27603,(919) 821-1111,2010/10/07 04:00:00+00,Restaurant,15801,-78.6802369,35.74322252,M
2005139,04092017547,POTBELLY SANDWICH SHOP,9662 CHAPEL HILL RD ,SUITE 120,MORRISVILLE,NC,27560,(919) 377-1058,2017/03/09 05:00:00+00,Restaurant,15834,-78.81492453,35.8087175,M
2005140,04092018697,Kylin Asian Cuisine ,2143 Ten-Ten RD ,,APEX,NC,27539,(919) 367-8686,2021/08/20 04:00:00+00,Restaurant,15838,-78.81811355,35.72082607,M
2005141,04092010301,Goodberry's Creamery,1146 KILDAIRE FARM RD,,CARY,NC,27511-4583,(919) 467-2386,1991/05/03 04:00:00+00,Restaurant,15845,-78.78352136,35.76590978,M
2005142,04092300293,Bombay Central Halal Meat,10966 Chapel Hill RD ,,MORRISVILLE,NC,27560,(373) 439-9030,2021/04/12 04:00:00+00,Meat Market,15857,-78.84122324,35.85590622,M
2005143,04092014045,Chinatown Express,5800 Duraleigh Rd ,,RALEIGH,NC,27612,,2004/04/28 04:00:00+00,Restaurant,15864,-78.7119026,35.85735834,M
2005144,04092014636,Subway #12598,5621 Louisburg RD ,,RALEIGH,NC,27616-5353,(919) 790-8550,2006/06/30 04:00:00+00,Restaurant,15874,-78.55796888,35.85459972,M
2005145,04092015731,IHOP #3331,7471 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 847-4467,2010/10/06 04:00:00+00,Restaurant,15879,-78.64672008,35.88190821,M
